Photometry,Sector,Time,Value
TESS_18_0,All,1410.906996468114,3.9062490068376063
TESS_18_0,All,1410.9139409125582,-12.026409771107136
TESS_18_0,All,1410.9208853570026,2.005385198071599
TESS_18_0,All,1410.927829801447,12.899504666961729
TESS_18_0,All,1410.9347742458913,-12.077975756302475
TESS_18_0,All,1410.9417186903356,6.201227755099535
TESS_18_0,All,1410.94866313478,-6.222036192938686
TESS_18_0,All,1410.9556075792243,1.8199604049324989
TESS_18_0,All,1410.9625520236686,-7.441363776102662
TESS_18_0,All,1410.969496468113,49.50329026207328
TESS_18_0,All,1410.9764409125573,-5.089166512712836
TESS_18_0,All,1410.9833853570017,4.34212310090661
TESS_18_0,All,1410.990329801446,-14.330576428212225
TESS_18_0,All,1410.9972742458904,33.2960224240087
TESS_18_0,All,1411.0042186903347,6.708612034097314
TESS_18_0,All,1411.011163134779,-15.936392206698656
TESS_18_0,All,1411.0181075792234,8.876365746371448
TESS_18_0,All,1411.0250520236677,-26.151699008233845
TESS_18_0,All,1411.031996468112,32.42310411073267
TESS_18_0,All,1411.0389409125564,-0.613990307226777
TESS_18_0,All,1411.0458853570008,-2.7532675024122
TESS_18_0,All,1411.0528298014451,-51.72859377432614
TESS_18_0,All,1411.0597742458895,58.3285527093336
TESS_18_0,All,1411.0667186903338,-9.21666968073696
TESS_18_0,All,1411.0736631347781,69.65088947042823
TESS_18_0,All,1411.0806075792225,-71.64800589755177
TESS_18_0,All,1411.0875520236668,-13.13446047436446
TESS_18_0,All,1411.0944964681112,17.328645266965033
TESS_18_0,All,1411.1014409125555,-3.6682483525946736
TESS_18_0,All,1411.1083853569999,6.580384248495102
TESS_18_0,All,1411.1153298014442,-24.451228464208544
TESS_18_0,All,1411.1222742458885,20.35858439449221
TESS_18_0,All,1411.129218690333,-2.9535441868007184
TESS_18_0,All,1411.1361631347772,3.2742511255666615
TESS_18_0,All,1411.1431075792216,-11.990869862213732
TESS_18_0,All,1411.150052023666,12.904423373937608
TESS_18_0,All,1411.1569964681103,-10.4275802064687
TESS_18_0,All,1411.1639409125546,16.557258329726757
TESS_18_0,All,1411.170885356999,-26.244452217034997
TESS_18_0,All,1411.1778298014433,38.48497059233487
TESS_18_0,All,1411.1847742458876,-29.01651113666594
TESS_18_0,All,1411.191718690332,-0.475202277675271
TESS_18_0,All,1411.1986631347763,6.658430216088891
TESS_18_0,All,1411.2056075792207,-7.090212800912559
TESS_18_0,All,1411.212552023665,-8.562040042877197
TESS_18_0,All,1411.2194964681094,19.119970429502427
TESS_18_0,All,1411.2264409125537,-11.757807735353708
TESS_18_0,All,1411.233385356998,-1.272763275168836
TESS_18_0,All,1411.2403298014424,14.894146448932588
TESS_18_0,All,1411.2472742458867,-41.23767293971032
