Photometry,Sector,Frequency,PSD
TESS_20_0,Sector1,0.0,2.603133856590812e-18
TESS_20_0,Sector1,0.08674698795306957,94120.97849612524
TESS_20_0,Sector1,0.17349397590613913,285683.1417124573
TESS_20_0,Sector1,0.2602409638592087,161920.82773959843
TESS_20_0,Sector1,0.34698795181227826,510006.6926727296
TESS_20_0,Sector1,0.4337349397653478,523708.10729798995
TESS_20_0,Sector1,0.5204819277184174,34545.34156147583
TESS_20_0,Sector1,0.607228915671487,61483.94164810124
TESS_20_0,Sector1,0.6939759036245565,15598.68310582166
TESS_20_0,Sector1,0.7807228915776261,305474.16785590455
TESS_20_0,Sector1,0.8674698795306957,18000.719751639535
TESS_20_0,Sector1,0.9542168674837652,23093.391192462193
TESS_20_0,Sector1,1.0409638554368348,35859.52640958274
TESS_20_0,Sector1,1.1277108433899043,185703.83806010353
TESS_20_0,Sector1,1.214457831342974,61655.602816150815
TESS_20_0,Sector1,1.3012048192960435,31719.1192868278
TESS_20_0,Sector1,1.387951807249113,90168.30036388079
TESS_20_0,Sector1,1.4746987952021826,55897.24076811094
TESS_20_0,Sector1,1.5614457831552522,135070.97614719052
TESS_20_0,Sector1,1.6481927711083217,23319.99739942591
TESS_20_0,Sector1,1.7349397590613913,37653.449190581494
TESS_20_0,Sector1,1.8216867470144609,11570.30473785871
TESS_20_0,Sector1,1.9084337349675304,9624.223556905994
TESS_20_0,Sector1,1.9951807229206,204828.69269200484
TESS_20_0,Sector1,2.0819277108736696,30273.79682327078
TESS_20_0,Sector1,2.168674698826739,16478.81695850103
TESS_20_0,Sector1,2.2554216867798087,4316.368758736225
TESS_20_0,Sector1,2.3421686747328785,9976.62195157572
TESS_20_0,Sector1,2.428915662685948,7731.298627138159
TESS_20_0,Sector1,2.515662650639017,11227.971753466223
TESS_20_0,Sector1,2.602409638592087,3656.778731587172
TESS_20_0,Sector1,2.6891566265451567,15496.157371561952
TESS_20_0,Sector1,2.775903614498226,3444.8801408540903
TESS_20_0,Sector1,2.8626506024512954,21000.179318140494
TESS_20_0,Sector1,2.949397590404365,55782.71769050302
TESS_20_0,Sector1,3.036144578357435,669.6585322605748
TESS_20_0,Sector1,3.1228915663105044,13329.889530284037
TESS_20_0,Sector1,3.2096385542635737,5169.408407353786
TESS_20_0,Sector1,3.2963855422166435,7463.8420924028715
TESS_20_0,Sector1,3.3831325301697133,2184.898110138618
TESS_20_0,Sector1,3.4698795181227826,16164.809087284815
TESS_20_0,Sector1,3.556626506075852,2851.644377993065
TESS_20_0,Sector1,3.6433734940289217,520.9368120997559
TESS_20_0,Sector1,3.7301204819819915,2754.5603981626946
TESS_20_0,Sector1,3.816867469935061,6345.315635438296
TESS_20_0,Sector1,3.90361445788813,5412.28598979749
TESS_20_0,Sector1,3.9903614458412,626.3890116085386
TESS_20_0,Sector1,4.07710843379427,27653.79992709007
TESS_20_0,Sector1,4.163855421747339,624.4938965038189
TESS_20_0,Sector1,4.2506024097004085,1005.1154318353475
TESS_20_0,Sector1,4.337349397653478,551.6350843756834
TESS_20_0,Sector1,4.424096385606548,7178.579280851752
TESS_20_0,Sector1,4.510843373559617,13942.22339561799
TESS_20_0,Sector1,4.597590361512687,19905.5213917209
TESS_20_0,Sector1,4.684337349465757,4061.0286141866363
TESS_20_0,Sector1,4.771084337418826,11203.056537487475
TESS_20_0,Sector1,4.857831325371896,102.19907819382207
TESS_20_0,Sector1,4.944578313324965,4624.657334258596
TESS_20_0,Sector1,5.031325301278034,9868.511835457592
TESS_20_0,Sector1,5.118072289231105,5230.008001305283
TESS_20_0,Sector1,5.204819277184174,488.27723712077136
TESS_20_0,Sector1,5.291566265137243,6905.613867348326
TESS_20_0,Sector1,5.3783132530903135,9459.638235060722
TESS_20_0,Sector1,5.465060241043383,9241.332130532051
TESS_20_0,Sector1,5.551807228996452,15572.30856425664
TESS_20_0,Sector1,5.6385542169495215,1053.5631678846971
TESS_20_0,Sector1,5.725301204902591,4602.857450141041
TESS_20_0,Sector1,5.812048192855661,3638.9314889732104
TESS_20_0,Sector1,5.89879518080873,1211.4814377603045
TESS_20_0,Sector1,5.9855421687618,1251.9005349925046
TESS_20_0,Sector1,6.07228915671487,15.736283199879495
TESS_20_0,Sector1,6.159036144667939,4877.189523551913
TESS_20_0,Sector1,6.245783132621009,3955.285216967071
TESS_20_0,Sector1,6.332530120574078,4922.892002965486
TESS_20_0,Sector1,6.419277108527147,5361.329742155183
TESS_20_0,Sector1,6.506024096480218,3811.555866119157
TESS_20_0,Sector1,6.592771084433287,2364.988649572204
TESS_20_0,Sector1,6.679518072386356,552.5104512648874
TESS_20_0,Sector1,6.7662650603394265,1874.0540853848202
TESS_20_0,Sector1,6.853012048292496,13185.116485492754
TESS_20_0,Sector1,6.939759036245565,3328.622853334749
TESS_20_0,Sector1,7.026506024198635,3518.6879448196155
TESS_20_0,Sector1,7.113253012151704,8495.131392159814
TESS_20_0,Sector1,7.200000000104774,287.9075988728549
TESS_20_0,Sector1,7.2867469880578435,804.7727322408888
TESS_20_0,Sector1,7.373493976010913,48678.53100331551
TESS_20_0,Sector1,7.460240963963983,53.65232442522308
TESS_20_0,Sector1,7.546987951917052,691.2327553687982
TESS_20_0,Sector1,7.633734939870122,520.981043759629
TESS_20_0,Sector1,7.720481927823191,2404.8685600761137
TESS_20_0,Sector1,7.80722891577626,4133.310024439269
TESS_20_0,Sector1,7.893975903729331,3238.0988201586697
TESS_20_0,Sector1,7.9807228916824,466.01612931828856
TESS_20_0,Sector1,8.06746987963547,7047.052595457867
TESS_20_0,Sector1,8.15421686758854,1468.8183543650523
TESS_20_0,Sector1,8.240963855541608,19321.64094549268
TESS_20_0,Sector1,8.327710843494678,5274.7692079150775
TESS_20_0,Sector1,8.414457831447749,15947.92744557526
TESS_20_0,Sector1,8.501204819400817,772.0145979894357
TESS_20_0,Sector1,8.587951807353887,572.4577597873475
TESS_20_0,Sector1,8.674698795306956,1253.4868598666446
TESS_20_0,Sector1,8.761445783260026,2055.0065294273018
