Photometry,Sector,Frequency,PSD
TESS_20_0,Sector1,0.0,5.8169787888278335e-25
TESS_20_0,Sector1,0.08674698795306957,94120.97849468412
TESS_20_0,Sector1,0.17349397590613913,285683.1416946987
TESS_20_0,Sector1,0.2602409638592087,161920.82773928586
TESS_20_0,Sector1,0.34698795181227826,510006.6926524473
TESS_20_0,Sector1,0.4337349397653478,523708.10729459225
TESS_20_0,Sector1,0.5204819277184174,34545.34156505754
TESS_20_0,Sector1,0.607228915671487,61483.94164888831
TESS_20_0,Sector1,0.6939759036245565,15598.683103676025
TESS_20_0,Sector1,0.7807228915776261,305474.16783847666
TESS_20_0,Sector1,0.8674698795306957,18000.71975270745
TESS_20_0,Sector1,0.9542168674837652,23093.39119441749
TESS_20_0,Sector1,1.0409638554368348,35859.52641094951
TESS_20_0,Sector1,1.1277108433899043,185703.83805592643
TESS_20_0,Sector1,1.214457831342974,61655.60281197735
TESS_20_0,Sector1,1.3012048192960435,31719.119282661035
TESS_20_0,Sector1,1.387951807249113,90168.30036314961
TESS_20_0,Sector1,1.4746987952021826,55897.240767276664
TESS_20_0,Sector1,1.5614457831552522,135070.97613696964
TESS_20_0,Sector1,1.6481927711083217,23319.997396656374
TESS_20_0,Sector1,1.7349397590613913,37653.449185756974
TESS_20_0,Sector1,1.8216867470144609,11570.3047390199
TESS_20_0,Sector1,1.9084337349675304,9624.223554833994
TESS_20_0,Sector1,1.9951807229206,204828.69269239466
TESS_20_0,Sector1,2.0819277108736696,30273.796827780112
TESS_20_0,Sector1,2.168674698826739,16478.816957359188
TESS_20_0,Sector1,2.2554216867798087,4316.3687577569435
TESS_20_0,Sector1,2.3421686747328785,9976.621951285695
TESS_20_0,Sector1,2.428915662685948,7731.298625204976
TESS_20_0,Sector1,2.515662650639017,11227.971754225362
TESS_20_0,Sector1,2.602409638592087,3656.77873042602
TESS_20_0,Sector1,2.6891566265451567,15496.157370821395
TESS_20_0,Sector1,2.775903614498226,3444.8801399129707
TESS_20_0,Sector1,2.8626506024512954,21000.179314297777
TESS_20_0,Sector1,2.949397590404365,55782.717689469246
TESS_20_0,Sector1,3.036144578357435,669.6585314991656
TESS_20_0,Sector1,3.1228915663105044,13329.889531293336
TESS_20_0,Sector1,3.2096385542635737,5169.408405952062
TESS_20_0,Sector1,3.2963855422166435,7463.842091327048
TESS_20_0,Sector1,3.3831325301697133,2184.8981088985342
TESS_20_0,Sector1,3.4698795181227826,16164.809084314064
TESS_20_0,Sector1,3.556626506075852,2851.644378995148
TESS_20_0,Sector1,3.6433734940289217,520.9368126068354
TESS_20_0,Sector1,3.7301204819819915,2754.560397462934
TESS_20_0,Sector1,3.816867469935061,6345.315633225608
TESS_20_0,Sector1,3.90361445788813,5412.285989035915
TESS_20_0,Sector1,3.9903614458412,626.3890115662786
TESS_20_0,Sector1,4.07710843379427,27653.79992812145
TESS_20_0,Sector1,4.163855421747339,624.4938970732751
TESS_20_0,Sector1,4.2506024097004085,1005.115431787901
TESS_20_0,Sector1,4.337349397653478,551.6350840379241
TESS_20_0,Sector1,4.424096385606548,7178.579279092489
TESS_20_0,Sector1,4.510843373559617,13942.223397995689
TESS_20_0,Sector1,4.597590361512687,19905.521391011676
TESS_20_0,Sector1,4.684337349465757,4061.028613905254
TESS_20_0,Sector1,4.771084337418826,11203.056534947282
TESS_20_0,Sector1,4.857831325371896,102.19907833965526
TESS_20_0,Sector1,4.944578313324965,4624.657332204612
TESS_20_0,Sector1,5.031325301278034,9868.511834132823
TESS_20_0,Sector1,5.118072289231105,5230.007999595111
TESS_20_0,Sector1,5.204819277184174,488.2772373829147
TESS_20_0,Sector1,5.291566265137243,6905.613865293003
TESS_20_0,Sector1,5.3783132530903135,9459.638232928606
TESS_20_0,Sector1,5.465060241043383,9241.33212966215
TESS_20_0,Sector1,5.551807228996452,15572.308562258899
TESS_20_0,Sector1,5.6385542169495215,1053.563167884527
TESS_20_0,Sector1,5.725301204902591,4602.857450504808
TESS_20_0,Sector1,5.812048192855661,3638.9314884787295
TESS_20_0,Sector1,5.89879518080873,1211.4814371751208
TESS_20_0,Sector1,5.9855421687618,1251.9005349708889
TESS_20_0,Sector1,6.07228915671487,15.736283126761437
TESS_20_0,Sector1,6.159036144667939,4877.189522703486
TESS_20_0,Sector1,6.245783132621009,3955.2852156560457
TESS_20_0,Sector1,6.332530120574078,4922.892001703037
TESS_20_0,Sector1,6.419277108527147,5361.329740574406
TESS_20_0,Sector1,6.506024096480218,3811.5558647110206
TESS_20_0,Sector1,6.592771084433287,2364.988648630073
TESS_20_0,Sector1,6.679518072386356,552.5104506809566
TESS_20_0,Sector1,6.7662650603394265,1874.0540856814987
TESS_20_0,Sector1,6.853012048292496,13185.11648203023
TESS_20_0,Sector1,6.939759036245565,3328.6228528846696
